id_abjad,id,id_band,nama_band,judul
2,7775,1407,Alice Cooper,Burning Our Bed
2,8257,1442,Alison Krauss,Bury Me Beneath The Willow
2,4354,1328,Achmad Albar,Buskota
2,8267,1442,Alison Krauss,But You Know I Love You
2,8457,1461,A Ha,Butterfly Butterfly
2,58592,6660,Andika Kangen D'Ningrat,Cahaya
2,55590,5894,Arjuna,Cahaya Surga
2,8140,1432,A Rocket To The Moon,Call It All Home
2,7862,1412,Angels And Airwaves,Call To Arms
2,61431,7496,All Sons And Daughters,Called Me Higher
2,7683,1403,Alkaline Trio,Calling All Skeletons
2,8314,1446,Adam Green,Can You See Me
2,7627,1401,All Time Low,Canals
2,50877,4443,Andrea Bocelli,Cancion Desafinada
2,8414,1456,Andrew Bird,Candy Shop
2,43943,1442,Alison Krauss,Cant Find My Way Home
2,61445,7502,Anthem Lights,Cant Get Over You
2,8437,1459,Alabama,Cant Keep A Good Man Down
2,43844,1430,Allister,Cant Let Go
2,8169,1434,Adam Lambert,Cant Let You Go
2,61456,7505,Avalon,Cant Live A Day
2,8610,1478,Allstar Weekend,Cant Sleep Tonight
2,60425,7200,Arles Tita,Cantik
2,4344,1326,A. Rafiq,Cantik 1
2,56441,4451,Asbak Band,Cantik Sekali
2,59,18,Ady,Cantiq
2,50878,4443,Andrea Bocelli,Canto Della Terra
2,8595,1476,Armor For Sleep,Car Underwater
2,41648,4451,Asbak Band,Cara Mencintaiku
2,43981,1446,Adam Green,Carolina
2,8579,1473,Aaron Shust,Carry Me Home
2,8678,1489,Avantasia,Carry Me Over
2,5701,113,Avenged Sevenfold,Carry On
2,8722,1494,Automatic Loveletter,Carry The Fire
2,8306,1446,Adam Green,Castles And Tassels
2,7560,1400,Arctic Monkeys,Catapult
2,43899,1435,Animals,Cc Rider
2,8023,1422,Alanis Morissette,Celebrity
2,75,22,After,Cemburu
2,194,72,Angkasa,Cemburu buta
2,41625,4445,Angkasa Band,Cemburu Buta
2,60245,7096,Aminah Zahra,Cemeng Putih
2,55591,5894,Arjuna,Cerita Cinta
2,58940,6764,AKD Band,Cerita Masa Lalu Cover By Putri DN
2,4352,1327,Abiem Ngesti,Cerita Sang Dewa
2,57965,6426,Aidil Lee,Cerita Semalam
2,43828,1427,Angus And Julia Stone,Change
2,43659,1413,All American Rejects,Change Your Mind
2,8224,1439,Ash,Change Your Name
2,7760,1407,Alice Cooper,Changing Arranging
2,8445,1460,Amos Lee,Charles St
2,8094,1428,Aimee Mann,Charmer
2,43723,1418,Alan Jackson,Chasin That Neon Rainbow
2,8107,1430,Allister,Chasing Amy
2,7795,1408,Adele,Chasing Pavements
2,43724,1418,Alan Jackson,Chatahoochie
2,8438,1459,Alabama,Cheap Seats
2,43597,1409,Alice In Chains,Check My Brain
2,8399,1455,Aly And Aj,Chemicals React
2,57869,66,Andra And The Backbone,Chemistry
2,8222,1439,Ash,Cherry Bomb
2,8001,1421,Alexz Johnson,Chicago
2,8042,1424,Andrew Jackson Jihad,Children Of God
2,44082,1460,Amos Lee,Chill In The Air
2,7946,1417,Abba,Chiquitita
2,43795,1424,Andrew Jackson Jihad,Chlidren Of God
2,43928,1441,Animal Collective,Chocolate Girl
2,43697,1416,Ataris,Choices
2,43882,1434,Adam Lambert,Chokehold
2,8250,1441,Animal Collective,Chores
2,53146,5272,Aimer,Chouchou Musubi
2,60932,1414,Anti Flag,Christian Nationalist
2,8428,1459,Alabama,Christmas Memories
2,8573,1472,A Fine Frenzy,Christmas Time Is Here
2,43982,1446,Adam Green,Chubby Princess
2,60038,6954,Anne Marie,Ciao Adios
2,8315,1446,Adam Green,Cigarette Burns Forever
2,60685,7354,Ariesta Band,Cinta
2,101,34,Aim The End (MDN) [indie],Cinta Apa Adanya
2,60888,7062,Andika Kangen Band D Ningrat,Cinta Bagai Puisi
2,41624,4445,Angkasa Band,Cinta Berat
2,312,109,Aura band,Cinta buta
2,41641,4446,Angker Band,Cinta Dalam Doa
2,54440,5435,Almanar,Cinta Damai
2,57610,5878,ACW Star,Cinta Dan Dusta
2,59829,72,Angkasa,Cinta Dan Sakit Ini
2,52303,1171,Al Ghazali,Cinta Datang dan Pergi
2,60349,7158,Anjal Gerot,Cinta Di Kampung Kecil
2,81,26,Agnes Monica,Cinta Di Ujung Jalan
2,64,21,Afgan,Cinta Dua Hati
2,42359,4692,Afgan & Raisa,Cinta Dua Hati
2,51172,105,Astrid,Cinta Itu
2,265,98,Armada,Cinta Itu Buta
2,55597,5895,Armana,Cinta Itu Buta
2,55050,1183,Aurelia Devi,Cinta Kapas
2,200,73,Anima,Cinta Katakan Cinta
2,41614,4438,Amy Search,Cinta Kita
2,4303,1176,AMPM,Cinta Lama Bersemi
2,57012,6052,Andika Kangen Band Feat Framitha,Cinta Luar Biasa
2,58755,6708,Andmesh Kamaleng,Cinta Luar Biasa
2,22,11,Ada Band,Cinta masih bisa tersenyum
2,53687,5465,Ahmad Dhani Feat Agnes,Cinta Mati
2,60257,7105,Ayu Swandewi,Cinta Mati
2,4279,39,Alexa,Cinta Melulu
2,61,20,Ady Naff,Cinta Memilihmu
2,54650,18,Ady,Cinta Memilihmu
2,59315,6124,Andra Respati,Cinta Menuju Halal
2,55365,26,Agnes Monica,Cinta Putih
2,59023,4451,Asbak Band,Cinta Sederhana
2,59531,6751,Alif Band,Cinta Sehidup Sesurga
2,78,24,Aggresive Band [Indie],Cinta Sejati
2,51145,78,Antik,Cinta Sejati
2,51148,91,Ari Lasso,Cinta Sejati
2,118,42,Alexandria,Cinta Sempurna
2,56505,5317,Andrigo,Cinta Sia Sia
2,206,75,Anji,Cinta Sulit Diterka
2,42573,4749,Aurel Hermansyah,Cinta Surga
2,54664,1172,Aladin,Cinta Tak Berkisah
2,60264,7112,Apricilia,Cinta Tak Di Cinta
2,53631,5447,Asahan,Cinta Tasikmalaya
2,141,58,Anang ft Syahrini,Cinta Terakhir
2,51124,53,Anang,Cinta Terakhir
2,51150,91,Ari Lasso,Cinta Terakhir
2,57663,6264,Azharina,Cinta Terbagi Dua
2,59250,6124,Andra Respati,Cinta Terhalang Oleh Mertua
2,58834,6743,Abi KDI,Cinta Terlarang
2,52387,1328,Achmad Albar,Cinta Yang Hilang
2,55107,5837,Animuse,Cinta Yang Hilang
2,55226,5875,Anisa Rahma feat Andy KDI,Cinta Yang Membekas
2,240,91,Ari Lasso,Cintailah Aku Sepenuh Hati
2,59610,6651,Ashira Zamita,Cintaku Kini
2,2,1,A Four [indie],Cintaku padamu
2,41643,4447,Anie Carera,Cintaku Tak Terbatas Waktu
2,41642,4447,Anie Carera,Cintaku Takkan Berubah
2,7628,1401,All Time Low,Circles
2,8384,1453,Apulanta,Circles
2,61453,7503,Arlo Guthrie,City Of New Orleans
2,7742,1405,A Day To Remember,City Of Ocala Acoustic
2,7902,1415,Arcade Fire,City With No Children
2,43503,1403,Alkaline Trio,Clavicle
2,7871,1412,Angels And Airwaves,Clever Love
2,44227,1494,Automatic Loveletter,Click Your Heels
2,8715,1494,Automatic Loveletter,Click Your Heels 3 Times And Repeat Theres No Place Like Home
2,44177,1478,Allstar Weekend,Clock Runs Out
2,43564,1407,Alice Cooper,Clones
2,8374,1452,Andrew Lloyd Webber,Close Every Door
2,7846,1411,Anberlin,Closer
2,50951,4720,Against The Current,Closer Faster
2,8506,1466,Alan Parsons Project,Closer To Heaven
2,8135,1431,Asking Alexandria,Closure
2,7629,1401,All Time Low,Coffee Shop Soundrack Acoustic
2,7630,1401,All Time Low,Coffee Shop Soundtrack Acoustic
2,8034,1423,Atreyu,Coffin Nails
2,7672,1402,Ac Dc,Cold Hearted Man
2,7796,1408,Adele,Cold Shoulder
2,43631,1411,Anberlin,Cold War Transmissions
2,7729,1405,A Day To Remember,Colder Than My Heart If You Can Imagine
2,43542,1405,A Day To Remember,Colder Than My Heart If You Can Imagine Acoustic
2,8400,1455,Aly And Aj,Collapsed
2,44083,1460,Amos Lee,Colors
2,51120,40,Alexa Key,Come Back
2,8603,1478,Allstar Weekend,Come Down With Love
2,8586,1473,Aaron Shust,Come To Me
2,43744,1421,Alexz Johnson,Come To My Senses
2,50954,4723,Air Supply,Come What May
2,8225,1439,Ash,Coming Around Again Acoustic
2,58607,6534,Ahmad Abdul,Coming Home
2,61454,7503,Arlo Guthrie,Coming Into Los Angeles
2,5732,115,Avril Lavigne,Complicated Acoustic
2,50879,4443,Andrea Bocelli,Con Te Partiro
2,7836,1410,Against Me,Conceptual Paths
2,43504,1403,Alkaline Trio,Continental
2,43505,1403,Alkaline Trio,Cop
2,58766,6718,Apple Band,Coretan Rindu
2,7561,1400,Arctic Monkeys,Cornerstone
2,8465,1461,A Ha,Cosy Prisons
2,7939,1417,Abba,Cotton Smokey Midnight
2,44003,1448,Augustana,Counting Stars
2,8555,1471,Aaron Lewis,Country Boy
2,43983,1446,Adam Green,Country Road
2,60720,6951,Ai Khodijah,Cover Sa'duna Fiddunya
2,57539,6238,Ayu Maharany,Cowok Ayam Kampung
2,7684,1403,Alkaline Trio,Crawl
2,52937,1406,Aerosmith,Crazy
2,57122,6099,Andrew Garcia,Crazy
2,61380,6099,Andrew Garcia,Crazy Acoustic
2,8258,1442,Alison Krauss,Crazy As Me
2,7797,1408,Adele,Crazy For You
2,43632,1411,Anberlin,Creep Acoustic
2,8679,1489,Avantasia,Crestfallen
2,5702,113,Avenged Sevenfold,Crimson Day
2,7706,1403,Alkaline Trio,Cringe
2,318,113,Avenged Sevenfold,Critical Acclaim
2,43678,1415,Arcade Fire,Crown Of Love
2,44228,1494,Automatic Loveletter,Cruel Cruel
2,8673,1489,Avantasia,Cry Just A Little
2,44092,1461,A Ha,Cry Wolf
2,8458,1461,A Ha,Crying In The Rain
2,8709,1493,Antony And The Johnsons,Crying Light
2,55394,1400,Arctic Monkeys,Crying Lightning
2,7562,1400,Arctic Monkeys,Crying Lightning Acoustic
2,8159,1434,Adam Lambert,Cuckoo
2,57161,5408,Arif Citenx,Cuek Aja
2,56228,75,Anji,Cukup 3 Kata Feat Marsheilla
2,41649,4451,Asbak Band,Cukup Sampai Disini
2,58932,6756,Aden,Cukup Sudah
2,43679,1415,Arcade Fire,Culture War
2,58798,4451,Asbak Band,Cuma Bohong
2,4150,1175,Alto ,Cuma Kamu
2,58538,6616,Arlida Putri,Cuma Kamu
2,53394,4454,Ayu Soraya,Cuma Satu
2,43826,1425,Alesana,Curse Of The Virgin Canvas Acoustic
2,60587,7302,Asti Maudi,Cuss Eimm
2,42557,4734,Amanda Choes,Cuzz
2,42556,4734,Amanda Choes,Cuzz Digerayang Cinta
2,43796,1424,Andrew Jackson Jihad,Daddy Didnt Love Me
2,59946,6882,Alvi Ananta,Dadio Isun
2,4349,1327,Abiem Ngesti,Dahsyat
2,8239,1441,Animal Collective,Daily Routine
2,8350,1449,America,Daisy Jane
2,8150,1432,A Rocket To The Moon,Dakota
2,65,21,Afgan,Dalam Mihrab Cinta
2,42360,4692,Afgan & Raisa,Dalam Mihrab Cinta
2,51111,21,Afgan,Dalam Mihrab Cinta Ost Dalam Mihrab Cinta
2,143,60,Anda,Dalam Suatu Masa
2,7957,1418,Alan Jackson,Dallas
2,7631,1401,All Time Low,Damned If I Do Ya
2,7632,1401,All Time Low,Damned If I Do Ya Damned If I Dont
2,7633,1401,All Time Low,Damned If I Do Ya Damned If I Dont Acoustic
2,153,66,Andra And The Backbone,Dan Tidurlah
2,44178,1478,Allstar Weekend,Dance Forever
2,7563,1400,Arctic Monkeys,Dance Little Liar
2,8123,1430,Allister,Dance With Me
2,5703,113,Avenged Sevenfold,Dancing Dead
2,7947,1417,Abba,Dancing Queen
2,60666,7342,Alex Hutajulu,Dang Sian Rohakku
2,258,96,Ariel Peterpan,Dara
2,55395,5209,Ariel,Dara
2,8406,1456,Andrew Bird,Dark Matter
2,8043,1424,Andrew Jackson Jihad,Darkest Heart
2,61310,5570,Alan Walker,Darkside
2,5733,115,Avril Lavigne,Darlin
2,57489,6227,Alpha Syah,Darling
2,8645,1486,Adam Sandler,Daveys Song
2,8062,1424,Andrew Jackson Jihad,David J Is A Sickness
2,7821,1410,Against Me,David Johansens Soul
2,8507,1466,Alan Parsons Project,Day After Day The Show Must Go On
2,7856,1411,Anberlin,Day Late Friend Acoustic
2,5734,115,Avril Lavigne,Daydream
2,7634,1401,All Time Low,Daydream Away
2,7787,1408,Adele,Daydreamer
2,8692,1491,Ariana Grande,Daydreamin
2,44219,1493,Antony And The Johnsons,Daylight And The Sun
2,8206,1438,Anouk,Daze
2,42435,4427,Adista,DBara Tak Bisa Tanpamu
2,8637,1483,Acda En De Munnik,De Kapitein
2,44193,1483,Acda En De Munnik,De Stad Amsterdam
2,8642,1483,Acda En De Munnik,De Woorden Van Een Ander
2,43610,1410,Against Me,Dead Friend
2,43506,1403,Alkaline Trio,Dead On The Floor Acoustic
2,319,113,Avenged Sevenfold,Dear God
2,122,45,Alone At Last,Dear Love
2,7635,1401,All Time Low,Dear Maria Count Me In
2,43797,1424,Andrew Jackson Jihad,Deathlessness
2,43868,1431,Asking Alexandria,Dedication
2,58154,6322,Alif Rizky,Deen Assalam
2,7915,1415,Arcade Fire,Deep Blue
2,43798,1424,Andrew Jackson Jihad,Deep Dark Basement
2,43745,1421,Alexz Johnson,Deeper
2,57565,66,Andra And The Backbone,Deja Vu
2,55163,5857,Alif Rizky feat Fazayubdina,Dek Lastri
2,55580,5317,Andrigo,Demi Cinta
2,41622,4444,Angela Nazar,Demi Hati
2,3916,21,Afgan,Demi Kamu dan Aku
2,42361,4692,Afgan & Raisa,Demi Kamu dan Aku
2,42259,105,Astrid,Demi Kita
2,60898,7485,Armada Feat Ifan Seventeen,Demi Tuhan Aku Ikhlas
2,58242,6533,Arsy Widianto Feat Brisia Jodie,Dengan Caraku
2,154,66,Andra And The Backbone,Dengarkan Aku
2,55001,98,Armada,Dengerin Abang
2,59477,6124,Andra Respati,Derai Kasih Asmara
2,52383,1328,Achmad Albar,Derita jiwa
2,7564,1400,Arctic Monkeys,Despair In The Departure Lounge
2,56601,5949,Angsa Serigala,Detik Dan Waktu
2,44155,1472,A Fine Frenzy,Devils Trade
2,105,39,Alexa,Dewi
2,56581,5935,Anda Khalida,Di Antara Dua Hati
2,54660,1172,Aladin,Di Mana Hatimu
2,201,73,Anima,Di sini ku menunggu
2,54578,5737,Angga Yunanda,Di Sini Untuk Kamu
2,55379,66,Andra And The Backbone,Di Telan Bumi
2,58779,31,Ahmad Dhani,Di Wajahmu Kulihat Bulan
2,42400,75,Anji,Dia
2,217,78,Antik,Dia atau Dia
2,66,21,Afgan,Dia dia dia
2,42362,4692,Afgan & Raisa,Dia dia dia
2,212,77,Antharez [indie],Dialah Bidadari (versi baru)
2,213,77,Antharez [indie],Dialah Bidadariku
2,42562,4739,Anies Fitria,Diam Bukan Tak Tau
2,100,33,Ahmad Dhani ft. Dewi Persik,Diam-diam
2,43845,1430,Allister,Diamond Ring
2,7565,1400,Arctic Monkeys,Diamonds Are Forever
2,8320,1447,Alicia Keys,Diary
2,5652,107,Audy,Dibalas Dengan Dusta
2,237,90,Ari,Dicintai Tuk Disakiti
2,7894,1414,Anti Flag,Die For Your Government
2,8693,1491,Ariana Grande,Die In Your Arms
2,8466,1461,A Ha,Differences
2,53110,4734,Amanda Choes,Digerayang Cinta
2,60939,1468,Atif Aslam,Dil Diyan Gallan
2,55577,55,Anang & Krisdayanti,Dilanda Cinta
2,59550,67,Andre Hehanusa,Dimana Ada
2,57416,6164,Ardito Wijaya,Dimana Kalian
2,266,98,Armada,Dimana Letak Hatimu
2,58389,6582,Atta Halilintar,Dimensi Cinta
2,51159,98,Armada,Dimilikimu Lagi
2,51121,42,Alexandria,Dinding Di Kamar
2,7685,1403,Alkaline Trio,Dine Dine My Darling
2,57915,72,Angkasa,Dingin
2,8646,1486,Adam Sandler,Dip Doodle Acoustic
2,8044,1424,Andrew Jackson Jihad,Dipping Things In Stuff
2,55914,4427,Adista,Dirimu dan Buah Hatiku
2,7879,1413,All American Rejects,Dirty Little Secret
2,53160,5313,Abad 21,Disaat Aku Menyayanginya
2,8099,1428,Aimee Mann,Disappeared
2,59828,72,Angkasa,Disayang Tuhan
2,52965,5281,Achik Spin,Diselubung Rindu
2,7847,1411,Anberlin,Dismantle Repair
2,8063,1424,Andrew Jackson Jihad,Distance
2,8327,1447,Alicia Keys,Distance And Time
2,55915,4427,Adista,Ditinggal Lagi
2,60535,7277,Anfal,Ditinggal Lungo
2,8394,1455,Aly And Aj,Division
2,43725,1418,Alan Jackson,Dixie Highway
2,44068,1459,Alabama,Dixieland Delight
2,60757,7386,AMORISA,DJOGJA
2,7566,1400,Arctic Monkeys,Do I Wanna Know
2,7567,1400,Arctic Monkeys,Do I Wanna Know Acoustic
2,55583,5891,Angel and Airwaves,Do It For Me Now
2,7568,1400,Arctic Monkeys,Do Me A Favour
2,7569,1400,Arctic Monkeys,Do Me A Favour Acoustic
2,226,82,AOP,Do You Really Love Me
2,7707,1403,Alkaline Trio,Do You Wanna Know
2,7636,1401,All Time Low,Do You Want Me Dead
2,42554,4732,Amanah Band,Doa Diatas Sujud
2,54989,98,Armada,Doa Ibu
2,3750,91,Ari Lasso,Doa Untuk Cinta
2,43708,1417,Abba,Does Your Mother Know
2,43993,1447,Alicia Keys,Doesnt Mean Anything
2,8195,1436,Audioslave,Doesnt Remind Me Acoustic
2,43929,1441,Animal Collective,Doggy
2,3748,38,Aktive band [indie],Don't You know
2,60366,7166,AHS Feat Intan Rahma,Dongakno Aku
2,53726,1449,America,Donkey Jaw
2,43507,1403,Alkaline Trio,Donner Party All Night Long
2,8501,1466,Alan Parsons Project,Dont Answer Me
2,8178,1435,Animals,Dont Bring Me Down Acoustic
2,44093,1461,A Ha,Dont Do Me Any Favors
2,7807,1409,Alice In Chains,Dont Follow
2,7570,1400,Arctic Monkeys,Dont Forget Whose Legs Youre On
2,44103,1462,Amy Winehouse,Dont Go To Strangers
2,8508,1466,Alan Parsons Project,Dont Hold Back
2,44135,1469,Athlete,Dont Hold Your Breath
2,44116,1466,Alan Parsons Project,Dont Let It Show
2,8723,1494,Automatic Loveletter,Dont Let Me Down
2,8666,1488,Alex Day,Dont Let The World Turn Past Me
2,44201,1488,Alex Day,Dont Look Back
2,8301,1445,Anathema,Dont Look Too Far Acoustic
2,5668,36,Akon,Dont Matter
2,7984,1421,Alexz Johnson,Dont Pull Off My Wings
2,43746,1421,Alexz Johnson,Dont Stop
2,5735,115,Avril Lavigne,Dont Tell Me
2,5736,115,Avril Lavigne,Dont Tell Me Acoustic
2,43957,1443,Amy Macdonald,Dont Tell Me That Its Over
2,8002,1421,Alexz Johnson,Dont You Dare
2,7798,1408,Adele,Dont You Remember
2,44125,1468,Atif Aslam,Doorie
2,44054,1456,Andrew Bird,Dora Goes To Town
2,43633,1411,Anberlin,Down
2,43598,1409,Alice In Chains,Down In A Hole
2,7814,1409,Alice In Chains,Down In A Hole Acoustic
2,8307,1446,Adam Green,Down On The Street
2,43883,1434,Adam Lambert,Down The Rabbit Hole
2,52946,46,Alter Bridge,Down To My Last
2,43944,1442,Alison Krauss,Down To The River To Pray
2,43508,1403,Alkaline Trio,Draculina
2,56460,98,Armada,Drama
2,43829,1427,Angus And Julia Stone,Draw Your Sword
2,8082,1427,Angus And Julia Stone,Draw Your Swords
2,61470,7513,Anne Murray,Dream Lover
2,7755,1406,Aerosmith,Dream On
2,57870,66,Andra And The Backbone,Dream On Move On
2,8302,1445,Anathema,Dreaming Light
2,7958,1418,Alan Jackson,Drive
2,43846,1430,Allister,Drive
2,60319,7141,Abiem Pangestu,Dudohno Aku
2,60156,6854,Anggun Pramudita,Dudu Mergane
2,8295,1444,Avicii,Dukkha
2,293,103,Ashanty,Dulu
2,50873,4430,After Rainbow,Dulu Pernah Ada
2,41599,4430,After Rainbow,Dulu Pernah Ada DPA
2,54647,91,Ari Lasso,Dunia Maya
2,44212,1489,Avantasia,Dying For An Angel
2,43565,1407,Alice Cooper,Earwigs To Eternity
2,8446,1460,Amos Lee,Ease Back
2,7686,1403,Alkaline Trio,Eating Me Alive
2,8599,1477,At The Drive In,Ebroglio
2,8015,1422,Alanis Morissette,Edge Of Evolution
2,44055,1456,Andrew Bird,Effigy
2,7933,1416,Ataris,Eight Of Nine
2,44004,1448,Augustana,Either Way Ill Break Your Heart Someday
2,8453,1460,Amos Lee,El Camino
2,8537,1469,Athlete,El Salvador
2,50880,4443,Andrea Bocelli,El Silencio De La Espera
2,43709,1417,Abba,Elaine
2,8564,1472,A Fine Frenzy,Electric Twist
2,8299,1445,Anathema,Electricity
2,8574,1472,A Fine Frenzy,Elements
2,43984,1446,Adam Green,Emily
2,7708,1403,Alkaline Trio,Emma
2,8495,1465,Aj Rafael,Emma Watson
2,56008,4419,Aas Rolani,Emong Diwayu
2,41577,4419,Aas Rolani,Emong Diwayu Lagu Tarling
2,8024,1422,Alanis Morissette,Empathy
2,43994,1447,Alicia Keys,Empire State Of Mind Part 2
2,7903,1415,Arcade Fire,Empty Room
2,7730,1405,A Day To Remember,End Of Me
2,44069,1459,Alabama,End Of The Lyin
2,43536,1404,Afi,End Transmission
2,8556,1471,Aaron Lewis,Endless Summer
2,54217,5468,Anjar Ox's,Entah Kapan
2,60094,6854,Anggun Pramudita,Entek Kelire
2,43645,1412,Angels And Airwaves,Epic Holiday
2,8704,1493,Antony And The Johnsons,Epilepsy Is Dancing
2,60914,25,Agnes,Eres
2,52790,5209,Ariel,Esok Lebih Bahagia
2,43930,1441,Animal Collective,Essplode
2,43611,1410,Against Me,Even At Our Worst We Are Still Better Than Most The Roller
2,60378,7170,Amanda Caesa,Even If Aren't There For Me
2,8580,1473,Aaron Shust,Ever After
2,43871,1432,A Rocket To The Moon,Ever Enough
2,8710,1493,Antony And The Johnsons,Everglade
2,7971,1418,Alan Jackson,Every Now And Then
2,43509,1403,Alkaline Trio,Every Thug Needs A Lady Acoustic
2,8268,1442,Alison Krauss,Every Time You Say Goodbye
2,7776,1407,Alice Cooper,Every Woman Has A Name
2,5737,115,Avril Lavigne,Everybody Hurts
2,43726,1418,Alan Jackson,Everything But The Wings
2,43727,1418,Alan Jackson,Everything I Love
2,41604,4433,Aisya Nabila,Everything Is You
2,7863,1412,Angels And Airwaves,Everythings Magic
2,43799,1424,Andrew Jackson Jihad,Evil
2,44187,1481,Apo Hiking Society,Ewan
2,8509,1466,Alan Parsons Project,Eye In The Sky
2,43660,1413,All American Rejects,Eyelash Wishes
2,44229,1494,Automatic Loveletter,Eyes On You
2,8638,1483,Acda En De Munnik,Ezra
2,43558,1406,Aerosmith,Face
2,8439,1459,Alabama,Face To Face
2,8548,1471,Aaron Lewis,Fade Acoustic
2,8292,1444,Avicii,Fade Inte Darkness
2,8296,1444,Avicii,Fade Into Darkness
2,53984,5570,Alan Walker,Faded
2,8207,1438,Anouk,Fading
2,8108,1430,Allister,Failure
2,8685,1490,Amber Pacific,Fall Back Into My Life Acoustic
2,8502,1466,Alan Parsons Project,Fall Free
2,58821,6733,Andrea Bocelli Matteo Bocelli,Fall On Me
2,5738,115,Avril Lavigne,Fall To Pieces
2,7687,1403,Alkaline Trio,Fall Victim
2,8321,1447,Alicia Keys,Fallin
2,5739,115,Avril Lavigne,Falling Fast
2,5740,115,Avril Lavigne,Falling Into History Fell Out
2,44213,1489,Avantasia,Farewell
2,7889,1413,All American Rejects,Fast Slow
2,43698,1416,Ataris,Fast Times At Dropout High
2,7709,1403,Alkaline Trio,Fatally Yours
2,54443,5435,Almanar,Fatamorgana
2,57923,6024,Asfan Shah,Fatamorgana Cinta
2,8240,1441,Animal Collective,Father Time
2,42566,4742,Arai,Fatwa Pujangga OstSang Pemimpi
2,8141,1432,A Rocket To The Moon,Fear Of Flying
2,8429,1459,Alabama,Feels So Right
2,7940,1417,Abba,Fernando
2,8170,1434,Adam Lambert,Fever
2,5705,113,Avenged Sevenfold,Fiction
2,5656,113,Avenged Sevenfold,Fiction Acoustic
2,7761,1407,Alice Cooper,Fields Of Regret
2,8557,1471,Aaron Lewis,Fill Me Up
2,5680,46,Alter Bridge,Find The Real
2,43510,1403,Alkaline Trio,Fine Acoustic
2,60244,7095,Ardhito Pramono,Fine Today
2,8334,1448,Augustana,Fire
2,7571,1400,Arctic Monkeys,Fireside
2,43800,1424,Andrew Jackson Jihad,Firestarter
2,8251,1441,Animal Collective,Fireworks
2,43872,1432,A Rocket To The Moon,First Kiss
2,7799,1408,Adele,First Love
2,8415,1456,Andrew Bird,Fitz And The Dizzyspells
2,44070,1459,Alabama,Five O'clock 500
2,57436,6180,Andreas Djumanto,Flashback
2,43680,1415,Arcade Fire,Flashbulb Eyes
2,44044,1455,Aly And Aj,Flattery
2,7572,1400,Arctic Monkeys,Flourescent Adolescent
2,44084,1460,Amos Lee,Flower
2,7573,1400,Arctic Monkeys,Fluorescent Adolescent Live
2,7677,1402,Ac Dc,Fly On The Wall
2,8488,1465,Aj Rafael,Flyin So High
2,44094,1461,A Ha,Foot Of The Mountain
2,8285,1443,Amy Macdonald,Footballers Wife
2,7637,1401,All Time Low,For Baltimore
2,7638,1401,All Time Low,For Baltimore Acoustic
2,8215,1438,Anouk,For Bitter Or Worse
2,44220,1493,Antony And The Johnsons,For Today Im A Boy
2,8160,1434,Adam Lambert,For Your Entertainment
2,8045,1424,Andrew Jackson Jihad,Forest Fire
2,8558,1471,Aaron Lewis,Forever
2,8682,1490,Amber Pacific,Forever
2,8151,1432,A Rocket To The Moon,Forever And Always
2,8364,1451,All That Remains,Forever In Your Hands
2,8363,1451,All That Remains,Forever In Your Hands Acoustic
2,8658,1488,Alex Day,Forever Yours
2,8587,1473,Aaron Shust,Forevermore
2,7639,1401,All Time Low,Forget About It
2,43945,1442,Alison Krauss,Forget About It
2,43774,1422,Alanis Morissette,Forgiven Acoustic
2,43566,1407,Alice Cooper,Former Lee Warmer
2,8124,1430,Allister,Fraggle Rawk
2,43977,1445,Anathema,Fragile Dreams
2,43847,1430,Allister,Free
2,8064,1424,Andrew Jackson Jihad,Free Bird
2,7959,1418,Alan Jackson,Freight Train
2,8109,1430,Allister,Friday Night
2,61417,6954,Anne Marie,Friends
2,43848,1430,Allister,From The Ground Up
2,8513,1467,Amorphis,From The Heaven Of My Heart
2,43801,1424,Andrew Jackson Jihad,Fucc The Devil
2,5741,115,Avril Lavigne,Fuel
2,7751,1406,Aerosmith,Full Circle
2,43496,1402,Ac Dc,Furor
2,267,98,Armada,Gagal Bercinta
2,58331,6544,Ayu Wess,Gak Ada Obatnya
2,58648,6664,Aisah Putri,Ganti Pacar
2,54777,5764,Anggi Wardani,Gara Gara Biduan
2,53989,5572,Amtenar,Gas Tanpa Batas
2,4149,1174,Alika,Ge er
